region,state,site_name,site_id,epa_id,address,city,zip,county,ff,lattude,longitude,final_date
03,MD,ANDREWS AIR FORCE BASE,0300420,MD0570024000,ALLENTOWN ROAD,ANDREWS AIR FORCE BASE,20762,PRINCE GEORGE'S,Y,38.791667,-76.875000,1999-05-10
03,MD,BELTSVILLE AGRICULTURAL RESEARCH CENTER (USDA),0300415,MD0120508940,BEAVERDAM AND SHEEP ROADS,BELTSVILLE,20705,PRINCE GEORGE'S,Y,39.029166,-76.884583,1994-05-31
Reg,St,Site Name,Site ID,EPA ID,Address,City,Zip,County,FF?,Latitude,Longitude,NA
03,MD,BRANDYWINE DRMO,0304462,MD9570024803,BRANDYWINE ROAD AND CHERRY TREE,BRANDYWINE,20613,PRINCE GEORGE'S,Y,38.698056,-76.845000,1999-05-10
,,,,,CROSSING,,,,,,,NA
03,MD,BUSH VALLEY LANDFILL,0300258,MDD980504195,BUSH RD POB 246,ABINGDON,21009,HARFORD,N,39.467219,-76.261950,1989-03-31
03,MD,CENTRAL CHEMICAL (HAGERSTOWN),0303260,MDD003061447,MITCHELL AVE,HAGERSTOWN,21742,WASHINGTON,N,39.656667,-77.723611,1997-09-25
03,MD,CURTIS BAY COAST GUARD YARD,0304341,MD4690307844,2401 HAWKINS POINT RD,BALTIMORE,21226,ANNE ARUNDEL,Y,+39.200000,-76.572694,2002-09-05
03,MD,DWYER PROPERTY GROUND WATER PLUME,0303618,MDD985366756,NE OF INT. OF MD RTE 545 AND MD RTE 279,ELKTON,21921,CECIL,N,+39.612007,-75.844474,2011-03-10
03,MD,FORT DETRICK AREA B GROUND WATER,0304606,MDD985397249,810 SCHREIDER STREET,FORT DETRICK,21702,FREDERICK,Y,39.434442,-77.446769,2009-04-09
03,MD,FORT GEORGE G. MEADE,0300435,MD9210020567,MARYLAND ROUTE 175,ODENTON,21113,ANNE ARUNDEL,Y,39.083333,-76.715278,1998-07-28
03,MD,INDIAN HEAD NAVAL SURFACE WARFARE CENTER,0300430,MD7170024684,201 INDIAN HEAD HIGHWAY,INDIAN HEAD,20640,CHARLES,Y,38.591389,-77.174306,1995-09-29
03,MD,KANE & LOMBARD STREET DRUMS,0300344,MDD980923783,KANE & LOMBARD STS,BALTIMORE,21224,BALTIMORE CITY,N,+39.295600,-76.541900,1986-06-10
03,MD,LIMESTONE ROAD,0300292,MDD980691588,LIMESTONE RD OFF RTE 51,CUMBERLAND,21502,ALLEGANY,N,39.626389,-78.722219,1983-09-08
03,MD,"ORDNANCE PRODUCTS, INC.",0303253,MDD982364341,1079 MECHANICS VALLEY RD,NORTH EAST,21901,CECIL,N,39.630833,-75.923889,1997-09-25
03,MD,PATUXENT RIVER NAVAL AIR STATION,0300429,MD7170024536,OPPOSITE LEXINGTON PARK (STATE HWY 235),PATUXENT RIVER,20670,ST. MARY'S,Y,38.270694,-76.419444,1994-05-31
03,MD,"SAND, GRAVEL AND STONE",0300316,MDD980705164,RTE 40,ELKTON,21921,CECIL,N,39.615281,-75.896389,1983-09-08
03,MD,SAUER DUMP,0300348,MDD981038334,4225 LYNHURST ROAD,DUNDALK,21222,BALTIMORE,N,+39.270267,-76.452710,2012-03-15
03,MD,"SPECTRON, INC.",0300192,MDD000218008,111 PROVIDENCE RD,ELKTON,21921,CECIL,N,39.691249,-75.877778,1994-05-31
03,MD,WOODLAWN COUNTY LANDFILL,0300265,MDD980504344,FIRE TOWER & WAIBEL RDS.,COLORA,21917,CECIL,N,39.641669,-76.090000,1987-07-22
03,PA,A.I.W. FRANK/MID-COUNTY MUSTANG,0300773,PAD004351003,INT RTE 202 & RTE 30,EXTON,19341,CHESTER,N,40.031811,-75.603200,1989-10-04
03,PA,AVCO LYCOMING (WILLIAMSPORT DIVISION),0300699,PAD003053709,652 OLIVER ST,WILLIAMSPORT,17701,LYCOMING,N,41.244031,-77.041111,1990-02-21
03,PA,BAGHURST DRIVE,0306939,PAN000306939,NORTHERN INTERSECTION OF HENDRICKS,HARLEYSVILLE,19438,MONTGOMERY,N,+40.299483,-75.455133,2014-09-22
,,,,,ROAD AND BAGHURST DRIVE,,,,,,,NA
03,PA,BALLY GROUND WATER CONTAMINATION,0301029,PAD061105128,ROUTE 100 20 N THIRD STREET,BALLY,19503,BERKS,N,+40.398400,-75.593300,1987-07-22
03,PA,BELL LANDFILL,0301509,PAD980705107,325 PARKER ROAD,TERRY TOWNSHIP,18853,BRADFORD,N,41.633061,-76.389169,1989-10-04
03,PA,BENDIX FLIGHT SYSTEMS DIVISION,0300694,PAD003047974,MONTROSE PLT,SOUTH MONTROSE,18843,SUSQUEHANNA,N,41.797361,-75.886250,1987-07-22
03,PA,BERKS SAND PIT,0301434,PAD980691794,UNOBTAINABLE,LONGSWAMP TOWNSHIP,19539,BERKS,N,+40.464600,-75.627300,1984-09-21
03,PA,BLOSENSKI LANDFILL,0301376,PAD980539985,ROUTE 340,WEST CALN TOWNSHIP,19376,CHESTER,N,+40.020000,-75.910550,1983-09-08
03,PA,BOARHEAD FARMS,0300963,PAD047726161,LONELY COTTAGE DRIVE,BRIDGETON TOWNSHIP,18972,BUCKS,N,40.545831,-75.125000,1989-03-31
03,PA,BORIT ASBESTOS,0301842,PAD981034887,6 MAPLE STREET,AMBLER,19002,MONTGOMERY,N,40.153472,-75.228625,2009-04-09
03,PA,"BRESLUBE-PENN, INC.",0301139,PAD089667695,84 MONTOUR RD,CORAOPOLIS,15108,ALLEGHENY,N,40.501389,-80.146389,1996-06-17
03,PA,BROWN'S BATTERY BREAKING,0301625,PAD980831812,446 FISHER DAM RD,HAMBURG,19526,BERKS,N,40.519439,-76.001389,1986-06-10
03,PA,BUTLER MINE TUNNEL,0301208,PAD980508451,SUSQUEHANNA RIVER,PITTSTON TOWNSHIP,18640,LUZERNE,N,+41.326800,-75.789900,1987-07-22
03,PA,BUTZ LANDFILL,0301833,PAD981034705,RD #5 TWP RTE 601,STROUDSBURG,18360,MONROE,N,+41.033500,-75.343800,1989-03-31
03,PA,CENTRE COUNTY KEPONE,0300444,PAD000436261,201 STRUBLE ROAD,STATE COLLEGE,16801,CENTRE,N,40.823611,-77.808331,1983-09-08
03,PA,CHEM-FAB,0300563,PAD002323848,300 NORTH BROAD STREET,Doylestown,18901,BUCKS,N,40.315958,-75.136003,2008-03-19
03,PA,COMMODORE SEMICONDUCTOR GROUP,0301146,PAD093730174,VAN BUREN & RITTENHOUSE RDS,LOWER PROVIDENCE,19403,MONTGOMERY,N,+40.124100,-75.419400,1989-10-04
,,,,,,TOWNSHIP,,,,,,NA
03,PA,"CRATER RESOURCES, INC./KEYSTONE COKE CO./ALAN WOOD",0301193,PAD980419097,2200 RENAISSANCE BOULEVARD,UPPER MERION TOWNSHIP,19406,MONTGOMERY,N,40.081667,-75.342500,1992-10-14
,,STEEL CO.,,,,,,,,,,NA
03,PA,CROSSLEY FARM,0302402,PAD981740061,HUFF'S CHURCH ROAD & BLACKHEAD HILL,HEREFORD TOWNSHIP,18056,BERKS,N,40.435417,-75.620611,1992-10-14
03,PA,CROYDON TCE,0301849,PAD981035009,RIVER ROAD,CROYDON TOWNSHIP,19020,BUCKS,N,40.084934,-74.889200,1986-06-10
03,PA,"CRYOCHEM, INC.",0300602,PAD002360444,ROUTE 562,WORMAN TOWNSHIP,19512,BERKS,N,40.317219,-75.691669,1989-10-04
03,PA,"DELTA QUARRIES & DISPOSAL, INC./STOTLER LANDFILL",0301982,PAD981038052,SAND BANK RD,ANTIS/LOGAN TWPS,16602,BLAIR,N,40.553611,-78.354450,1989-03-31
03,PA,DOUGLASSVILLE DISPOSAL,0300614,PAD002384865,RTE 724,DOUGLASSVILLE,19518,BERKS,N,+40.257500,-75.735281,1983-09-08
03,PA,DRAKE CHEMICAL,0300701,PAD003058047,180 MYRTLE ST,LOCK HAVEN,17745,CLINTON,N,41.129169,-77.443611,1983-09-08
03,PA,DUBLIN TCE SITE,0302401,PAD981740004,120 MILL ST./ WHISTLEWOOD APT-ROUTE 313,DUBLIN BOROUGH,18917,BUCKS,N,40.370892,-75.204897,1990-08-30
03,PA,EAST MOUNT ZION,0301426,PAD980690549,DIENINGER ROAD,SPRINGETTSBURY TOWNSHIP,17402,YORK,N,+40.007500,-76.665281,1984-09-21
03,PA,EASTERN DIVERSIFIED METALS,0301588,PAD980830533,LINCOLN AVENUE,HOMETOWN,18252,SCHUYLKILL,N,40.829439,-75.997500,1989-10-04
03,PA,ELIZABETHTOWN LANDFILL,0301361,PAD980539712,W RIDGE RD,ELIZABETHTOWN,17022,LANCASTER,N,40.132781,-76.608189,1989-03-31
03,PA,FISCHER & PORTER CO.,0300585,PAD002345817,JACKSONVILLE & ST RD,WARMINSTER,18974,BUCKS,N,40.183889,-75.092500,1983-09-08
03,PA,FOOTE MINERAL CO.,0301103,PAD077087989,15 S BACTON HILL RD,EAST WHITELAND TOWNSHIP,19355,CHESTER,N,+40.040000,-75.585278,1992-10-14
03,PA,FRANKLIN SLAG PILE (MDC),0305549,PASFN0305549,3110 CASTOR AVENUE,PHILADELPHIA,19134,PHILADELPHIA,N,39.983194,-75.083889,2002-09-05
03,PA,HAVERTOWN PCP,0300574,PAD002338010,EAGLE ROAD RC DRAWER F,HAVERFORD,19083,DELAWARE,N,39.982781,-75.318611,1983-09-08
03,PA,HELEVA LANDFILL,0301249,PAD980537716,GARAGE HILL ST,NORTH WHITEHALL TWP,18037,LEHIGH,N,40.670831,-75.562500,1983-09-08
03,PA,HELLERTOWN MANUFACTURING CO.,0300623,PAD002390748,1770 MAIN ST,HELLERTOWN,18055,NORTHAMPTON,N,40.595417,-75.340947,1989-03-31
03,PA,HENDERSON ROAD,0300847,PAD009862939,372 S HENDERSON ROAD,UPPER MERION TOWNSHIP,19406,MONTGOMERY,N,40.086939,-75.355550,1984-09-21
03,PA,HUNTERSTOWN ROAD,0301595,PAD980830897,RD #5,STRABAN TOWNSHIP,17325,ADAMS,N,+39.853050,-77.206111,1986-06-10
03,PA,INDUSTRIAL LANE,0301211,PAD980508493,INDUSTRIAL DR,WILLIAMS TOWNSHIP,18042,NORTHAMPTON,N,40.665831,-75.228611,1984-09-21
03,PA,"JACKS CREEK/SITKIN SMELTING & REFINING, INC.",0301569,PAD980829493,PO BOX 708,MAITLAND,17044,MIFFLIN,N,40.641531,-77.475281,1989-10-04
03,PA,"JACKSON CERAMIX, INC",0300517,PAD001222025,ROUTE 950,FALLS CREEK,15840,JEFFERSON,N,41.139167,-78.801944,2005-09-14
03,PA,KEYSTONE SANITATION LANDFILL,0300995,PAD054142781,RD #1,UNION TOWNSHIP,17331,ADAMS,N,+39.724450,-77.036111,1987-07-22
Reg,St,Site Name,Site ID,EPA ID,Address,City,Zip,County,FF?,Latitude,Longitude,NA
03,PA,KIMBERTON,0301432,PAD980691703,COLD STREAM & HARES HILL ROADS,EAST PIKELAND TOWNSHIP,19442,CHESTER,N,+40.126950,-75.575000,1983-09-08
03,PA,LETTERKENNY ARMY DEPOT (PDO AREA),0302458,PA2210090054,N FRANKLIN ST,FRANKLIN COUNTY,17201,FRANKLIN,Y,+40.007500,-77.640000,1989-03-13
03,PA,LETTERKENNY ARMY DEPOT (SE AREA),0302467,PA6213820503,N FRANKLIN ST EXT,CHAMBERSBURG,17201,FRANKLIN,Y,+39.995700,-77.644400,1987-07-22
03,PA,LINDANE DUMP,0301544,PAD980712798,RTE 28 & SPRING HILL ROAD,HARRISON TOWNSHIP,15065,ALLEGHENY,N,+40.625700,-79.715500,1983-09-08
03,PA,LORD-SHOPE LANDFILL,0301231,PAD980508931,6262 PIEPER ROAD,GIRARD TOWNSHIP,16417,ERIE,N,41.977781,-80.352500,1983-09-08
03,PA,LOWER DARBY CREEK AREA,0305521,PASFN0305521,DARBY CRK BETWEEN  COBBS CRK AND,DARBY TWP,19023,DELAWARE,N,39.885556,-75.267778,2001-06-14
,,,,,DELAWARE RIVER,,,,,,,NA
03,PA,MALVERN TCE,0300868,PAD014353445,258 N PHOENIXVILLE PK,MALVERN,19355,CHESTER,N,40.061669,-75.568050,1983-09-08
03,PA,METAL BANK,0300951,PAD046557096,COTTMAN & DELAWARE AVE,PHILADELPHIA,19135,PHILADELPHIA,N,40.024169,-75.027781,1983-09-08
03,PA,METRO CONTAINER CORPORATION,0300939,PAD044545895,CORNER OF WEST 2ND ST. AND PRICE STREET,TRAINER,19061,DELAWARE,N,39.824981,-75.399047,2012-03-15
03,PA,MILL CREEK DUMP,0301185,PAD980231690,3081 W 17TH ST,ERIE,16505,ERIE,N,42.093331,-80.152781,1984-09-21
03,PA,MODERN SANITATION LANDFILL,0301322,PAD980539068,4400 MT. PISGAH ROAD,LOWER WINDSOR TWP,17406,YORK,N,39.960561,-76.592500,1986-06-10
03,PA,MW MANUFACTURING,0301428,PAD980691372,STATE ROUTE 54 AND I-80,VALLEY TOWNSHIP,17821,MONTOUR,N,+40.990000,-76.641669,1986-06-10
03,PA,NAVAL AIR DEVELOPMENT CENTER (8 WASTE AREAS),0302466,PA6170024545,ST & JACKSONVILLE ROAD,WARMINSTER TOWNSHIP,18974,BUCKS,Y,+40.199600,-75.064200,1989-10-04
03,PA,NAVY SHIPS PARTS CONTROL CENTER,0302460,PA3170022104,OFF STATE HIGHWAY 641,MECHANICSBURG,17055,CUMBERLAND,Y,+40.225556,-076.993610,1994-05-31
03,PA,NORTH PENN - AREA 1,0301156,PAD096834494,162 N MAIN ST,SOUDERTON,18964,MONTGOMERY,N,+40.310800,-75.325200,1989-03-31
03,PA,NORTH PENN - AREA 12,0301012,PAD057152365,TROOPER RD,WORCESTER,19490,MONTGOMERY,N,+40.180700,-75.353700,1990-02-21
03,PA,NORTH PENN - AREA 2,0300579,PAD002342475,1 SPRING AVE,HATFIELD,19440,MONTGOMERY,N,40.293889,-75.297781,1989-10-04
03,PA,NORTH PENN - AREA 5,0301452,PAD980692693,MAPLE DR,MONTGOMERY TOWNSHIP,18915,MONTGOMERY,N,+40.272100,-75.245100,1989-03-31
03,PA,NORTH PENN - AREA 6,0301733,PAD980926976,W 3RD ST,LANSDALE,19446,MONTGOMERY,N,40.248331,-75.295639,1989-03-31
03,PA,NORTH PENN - AREA 7,0300629,PAD002498632,WISSAHICKON AVE,NORTH WALES,19454,MONTGOMERY,N,40.218061,-75.278889,1989-03-31
03,PA,NOVAK SANITARY LANDFILL,0301109,PAD079160842,PARKLAND TERRACE RD & LAPP RD,SOUTH WHITEHALL TOWNSHIP,18104,LEHIGH,N,+40.633200,-75.561100,1989-10-04
03,PA,OCCIDENTAL CHEMICAL CORP./FIRESTONE TIRE & RUBBER CO.,0301183,PAD980229298,ARMAND HAMMER BLVD,LOWER POTTSGROVE,19464,MONTGOMERY,N,40.232081,-75.614169,1989-10-04
,,,,,,TOWNSHIP,,,,,,NA
03,PA,OHIO RIVER PARK,0301227,PAD980508816,GRAND AVE,NEVILLE ISLAND,15225,ALLEGHENY,N,40.518611,-80.152500,1990-08-30
03,PA,OLD CITY OF YORK LANDFILL,0301441,PAD980692420,RD# 1 SOUTH RD,SEVEN VALLEYS,17360,YORK,N,39.840281,-76.759719,1983-09-08
03,PA,OLD WILMINGTON ROAD GW CONTAMINATION,0302420,PAD981938939,OLD WILMINGTON ROAD,SADSBURYVILLE,19320,CHESTER,N,39.995833,-75.908333,2000-02-04
03,PA,OSBORNE LANDFILL,0301541,PAD980712673,0.5 MILES E OF TOWN,GROVE CITY,16127,MERCER,N,41.161111,-80.058331,1983-09-08
03,PA,PALMERTON ZINC PILE,0300624,PAD002395887,211 FRANKLIN ST,PALMERTON,18071,CARBON,N,40.808331,-75.583339,1983-09-08
03,PA,PAOLI RAIL YARD,0301447,PAD980692594,RR SERVICE SHOP,PAOLI,19301,CHESTER,N,40.043189,-75.492919,1990-08-30
03,PA,PRICE BATTERY LEAD SMELTER,0305679,PAN000305679,246 GRAND STREET,HAMBURG,19526,BERKS,N,40.549507,-75.980228,2005-04-27
03,PA,RAYMARK,0300894,PAD039017694,220 JACKSONVILLE RD,HATBORO,19040,MONTGOMERY,N,40.179719,-75.098611,1989-10-04
03,PA,REVERE CHEMICAL CO.,0300982,PAD051395499,SOUTHEAST SIDE OF ROUTE 611,NOCKAMIXON TOWNSHIP,18972,BUCKS,N,40.502781,-75.168889,1987-07-22
03,PA,"RODALE MANUFACTURING CO., INC.",0301744,PAD981033285,6TH & MINOR STREETS,EMMAUS BOROUGH,18049,LEHIGH,N,40.531111,-75.493333,1992-10-14
03,PA,RYELAND ROAD ARSENIC SITE,0301755,PAD981033459,RYELAND ROAD,HEIDELBERG TWP,19567,BERKS,N,+40.353950,-76.175361,2004-07-22
03,PA,SAEGERTOWN INDUSTRIAL AREA,0301442,PAD980692487,GRANT ST,SAEGERTOWN,16433,CRAWFORD,N,+41.718840,-80.142972,1990-02-21
03,PA,SAFETY LIGHT CORPORATION,0304257,PAD987295276,4150 A. OLD BERWICK ROAD,BLOOMSBURG,17815,COLUMBIA,N,41.015278,-76.376389,2005-04-27
03,PA,SALFORD QUARRY,0301486,PAD980693204,610 QUARRY ROAD,LOWER SALFORD TOWNSHIP,19438,MONTGOMERY,N,40.251944,-75.382222,2009-09-23
03,PA,SHARON STEEL CORP (FARRELL WORKS DISPOSAL AREA),0300530,PAD001933175,300 OHIO STREET,HERMITAGE,16159,MERCER,N,41.198611,-80.510278,1998-07-28
03,PA,SHRIVER'S CORNER,0301594,PAD980830889,RD #6 ALONG RTE 394,STRABAN TOWNSHIP,17325,ADAMS,N,+39.899900,-77.205500,1986-06-10
03,PA,STANLEY KESSLER,0300862,PAD014269971,103 QUEENS DR,KING OF PRUSSIA,19406,MONTGOMERY,N,40.083889,-75.355000,1983-09-08
03,PA,TOBYHANNA ARMY DEPOT,0302464,PA5213820892,11 HAP ARNOLD BOULEVARD,TOBYHANNA,18466,MONROE,Y,+41.193050,-75.419439,1990-08-30
03,PA,TONOLLI CORP.,0301087,PAD073613663,RTE 54,NESQUEHONING,18240,CARBON,N,40.850561,-75.881111,1989-10-04
03,PA,TYSONS DUMP,0301436,PAD980692024,310 BROWNLIE RD.,UPPER MERION TWP,19406,MONTGOMERY,N,40.111389,-75.362781,1984-09-21
03,PA,UGI COLUMBIA GAS PLANT,0301328,PAD980539126,FRONT STREET,COLUMBIA,17512,LANCASTER,N,40.026207,-76.498389,1994-05-31
03,PA,VALMONT TCE SITE(FORMER - VALMONT INDUSTRIAL PARK),0303307,PAD982363970,DEER RUN ROAD,WEST HAZLETON,18201,LUZERNE,N,40.967778,-76.015556,2001-09-13
03,PA,WALSH LANDFILL,0301570,PAD980829527,WALSH ROAD,HONEYBROOK TOWNSHIP,19344,CHESTER,N,40.119719,-75.915281,1984-09-21
03,PA,WATSON JOHNSON LANDFILL,0301517,PAD980706824,E PUMPING STA RD,RICHLAND TOWNSHIP,18951,BUCKS,N,40.460139,-75.331861,2001-09-13
03,PA,WESTINGHOUSE ELECTRIC CORP. (SHARON PLANT),0300811,PAD005000575,469 SHARPSVILLE AVE,SHARON,16146,MERCER,N,+41.243400,-80.505800,1990-08-30
03,PA,WESTINGHOUSE ELEVATOR CO. PLANT,0300932,PAD043882281,"1200BIGLERSVILLE RD, RTE 34 N",GETTYSBURG,17325,ADAMS,N,39.857219,-77.240000,1986-06-10
03,PA,WHITMOYER LABORATORIES,0300643,PAD003005014,19 N RAILROAD ST,JACKSON TOWNSHIP,17067,LEBANON,N,40.364719,-76.325000,1986-06-10
03,PA,WILLIAM DICK LAGOONS,0301252,PAD980537773,TELEGRAPH ROAD,WEST CALN TOWNSHIP,19376,CHESTER,N,40.041939,-75.898061,1987-07-22
03,PA,WILLOW GROVE NAVAL AIR AND AIR RESERVE STATION,0303820,PAD987277837,RT 611 & COUNTY LINE ROAD,HORSHAM,19040,MONTGOMERY,Y,+40.192220,-75.147500,1995-09-29
03,VA,ABEX CORP.,0302667,VAD980551683,RANDOLPH + GREEN ST,PORTSMOUTH,23704,PORTSMOUTH,N,+36.826500,-76.304500,1990-08-30
,,,,,,,,CITY,,,,NA
03,VA,"ARROWHEAD ASSOCIATES, INC./SCOVILL CORP.",0302565,VAD042916361,RTE 3,MONTROSS,22520,WESTMORELAND,N,38.086669,-76.791111,1990-02-21
03,VA,"ATLANTIC WOOD INDUSTRIES, INC.",0302836,VAD990710410,3950 ELM ST,PORTSMOUTH,23704,PORTSMOUTH,N,+36.806500,-76.299000,1990-02-21
,,,,,,,,CITY,,,,NA
03,VA,"AVTEX FIBERS, INC.",0302606,VAD070358684,404 KENDRICK LANE,FRONT ROYAL,22630,WARREN,N,38.925561,-78.211669,1986-06-10
03,VA,BUCKINGHAM COUNTY LANDFILL,0302624,VAD089027973,ST RTE 640 W OF US RTE 15,BUCKINGHAM,23936,BUCKINGHAM,N,37.514169,-78.516669,1989-10-04
Reg,St,Site Name,Site ID,EPA ID,Address,City,Zip,County,FF?,Latitude,Longitude,NA
03,VA,"C & R BATTERY CO., INC.",0302581,VAD049957913,1320 BELLWOOD RD,CHESTERFIELD COUNTY,23237,CHESTERFIELD,N,+37.418000,-77.415000,1987-07-22
03,VA,CHISMAN CREEK,0302756,VAD980712913,WOLF TRAP RD,YORK COUNTY,23692,YORK,N,+37.177000,-76.463100,1983-09-08
03,VA,"CULPEPER WOOD PRESERVERS, INC.",0302592,VAD059165282,RTE 666,CULPEPER,22701,CULPEPER,N,38.483331,-77.960000,1989-10-04
03,VA,DEFENSE GENERAL SUPPLY CENTER (DLA),0302849,VA3971520751,JEFFERSON DAVIS HGY,CHESTERFIELD COUNTY,23237,CHESTERFIELD,Y,+37.418900,-77.448500,1987-07-22
03,VA,FIRST PIEDMONT CORP. ROCK QUARRY (ROUTE 719),0302708,VAD980554984,RTE 360 STATE RD 719,PITTSYLVANIA COUNTY,24540,PITTSYLVANIA,N,36.665831,-79.348611,1987-07-22
03,VA,FORMER NANSEMOND ORDNANCE DEPOT,0302639,VAD123933426,STATE ROUTE 135,SUFFOLK,23435,SUFFOLK CITY,N,36.899722,-76.434722,1999-07-22
03,VA,FORT EUSTIS (US ARMY),0302859,VA6210020321,END OF MULBERRY ISLAND,NEWPORT NEWS,23604,NEWPORT NEWS,Y,+37.105000,-76.568332,1994-12-16
,,,,,,,,CITY,,,,NA
03,VA,GREENWOOD CHEMICAL CO.,0302523,VAD003125374,PO BOX 26 OFF STATE RTE 690,NEWTOWN,22943,ALBEMARLE,N,38.044719,-78.786389,1987-07-22
03,VA,"H & H INC., BURN PIT",0302659,VAD980539878,10 MILES N RTE 33,FARRINGTON,23192,HANOVER,N,+37.724300,-77.585700,1989-03-31
03,VA,HIDDEN LANE LANDFILL,0302762,VAD980829030,"OFF OF PERSIMMON LN, ~3/4 MILE N OF RT 7",Sterling,20165,LOUDOUN,N,39.056131,-77.424175,2008-03-19
03,VA,KIM-STAN LANDFILL,0302612,VAD077923449,VA ROUTE 696,SELMA,24474,ALLEGHANY,N,37.800278,-79.861667,1999-07-22
03,VA,L.A. CLARKE & SON,0302542,VAD007972482,ROUTE 608,SPOTSYLVANIA,22408,SPOTSYLVANIA,N,38.236111,-77.432500,1986-06-10
03,VA,LANGLEY AIR FORCE BASE/NASA LANGLEY RESEARCH CENTER,0303768,VA2800005033,OFF STATE HIGHWAY 187,HAMPTON,23665,HAMPTON CITY,Y,37.069999,-76.358611,1994-05-31
03,VA,MARINE CORPS COMBAT DEVELOPMENT COMMAND,0302840,VA1170024722,5TH STREET,QUANTICO,22134,PRINCE WILLIAM,Y,38.521667,-77.290000,1994-05-31
03,VA,NAVAL AMPHIBIOUS BASE LITTLE CREEK,0302853,VA5170022482,SHORE DRIVE (U.S. ROUTE 60),VIRGINIA BEACH,23455,VIRGINIA BEACH,Y,36.906111,-76.147778,1999-05-10
,,,,,,,,CITY,,,,NA
03,VA,NAVAL SURFACE WARFARE CENTER - DAHLGREN,0302862,VA7170024684,2 MI E OF INTER 301 & 206,DAHLGREN,22448,KING GEORGE,Y,38.326667,-77.026944,1992-10-14
03,VA,NAVAL WEAPONS STATION - YORKTOWN,0302869,VA8170024170,US NAVAL WEAPONS STA,YORKTOWN,23690,YORK,Y,37.245833,-76.588889,1992-10-14
03,VA,NORFOLK NAVAL BASE (SEWELLS POINT NAVAL COMPLEX),0302858,VA6170061463,HELMICK ST,NORFOLK,23511,NORFOLK CITY,Y,36.940278,-76.300278,1997-04-01
03,VA,NORFOLK NAVAL SHIPYARD,0302841,VA1170024813,VICTORY BOULEVARD,PORTSMOUTH,23709,PORTSMOUTH,Y,36.821944,-76.294722,1999-07-22
,,,,,,,,CITY,,,,NA
03,VA,NWS YORKTOWN - CHEATHAM ANNEX,0302848,VA3170024605,"CHEATHAM ANNEX, NAVAL SUPPLY CENTER",YORKTOWN,23185,YORK,Y,37.284722,-76.607500,2000-12-01
03,VA,PECK IRON AND METAL,0306115,VAN000306115,3850 ELM AVENUE,PORTSMOUTH,23704,PORTSMOUTH,N,36.809464,-76.308822,2009-11-04
,,,,,,,,CITY,,,,NA
03,VA,"RENTOKIL, INC. (VIRGINIA WOOD PRESERVING DIVISION)",0302607,VAD071040752,OAKVIEW AVE & PEYTON STS,RICHMOND,23228,HENRICO,N,37.635831,-77.503611,1989-03-31
03,VA,SALTVILLE WASTE DISPOSAL PONDS,0302526,VAD003127578,168 PERRYVILLE RD,SALTVILLE,24370,SMYTH,N,36.883339,-81.783331,1983-09-08
03,VA,SAUNDERS SUPPLY CO.,0302514,VAD003117389,KINGS HWY BY CRITTENDEN & GODW,CHUCKATUCK,23432,SUFFOLK CITY,N,+36.860550,-76.581669,1989-10-04
03,VA,ST. JULIENS CREEK ANNEX (U.S. NAVY),0302852,VA5170000181,VICTORY BOULEVARD,CHESAPEAKE,23323,CHESAPEAKE CITY,Y,36.794167,-76.312222,2000-07-27
03,VA,U.S. TITANIUM,0302737,VAD980705404,RTE 151,PINEY RIVER,22964,NELSON,N,37.708331,-79.016669,1983-09-08
03,WV,ALLEGANY BALLISTICS LABORATORY (USNAVY),0303171,WV0170023691,COUNTY RTE 9,MINERAL COUNTY,26753,MINERAL,Y,39.560972,-78.843611,1994-05-31
03,WV,BIG JOHN SALVAGE - HOULT ROAD,0302947,WVD054827944,HOULT ROAD,FAIRMONT,26554,MARION,N,39.497222,-80.123056,2000-07-27
03,WV,"FIKE CHEMICAL, INC.",0302940,WVD047989207,W 19TH ST,NITRO,25143,PUTNAM,N,38.426669,-81.842500,1983-09-08
03,WV,HANLIN-ALLIED-OLIN,0303677,WVD024185373,STATE ROUTE 2,MOUNDSVILLE,26041,MARSHALL,N,39.906667,-80.801389,1999-07-22
03,WV,NORTH 25TH STREET GLASS AND ZINC,0306876,WVN000306876,N. 25TH STREET,CLARKSBURG,26301,HARRISON,N,+39.297053,-80.357433,2016-09-09
03,WV,RAVENSWOOD PCE,0305428,WVSFN0305428,212 WALNUT STREET APPROX. WELLS #2 AND,RAVENSWOOD,26164,JACKSON,N,38.951667,-81.761667,2004-09-23
,,,,,#3,,,,,,,NA
03,WV,SHAFFER EQUIPMENT/ARBUCKLE CREEK AREA,0304017,WVD988768909,WV ROUTE 17 (A.K.A. MINDEN ROAD),MINDEN,25879,FAYETTE,N,+37.976510,-81.126500,2019-05-15
03,WV,SHARON STEEL CORP (FAIRMONT COKE WORKS),0302883,WVD000800441,LAFAYETTE ST,FAIRMONT,26554,MARION,N,39.493611,-80.114444,1996-12-23
03,WV,VIENNA TETRACHLOROETHENE,0304759,WVD988798401,"30TH STREET, GRAND CENTRAL AVE",VIENNA,26105,WOOD,N,39.325167,-81.548778,1999-10-22
03,WV,WEST VIRGINIA ORDNANCE (USARMY),0303066,WVD980713036,ROUTE 1 BOX 125,POINT PLEASANT,25550,MASON,Y,38.926389,-82.076389,1983-09-08
